Date,Time (24hr UTC+00:00),Temperature (°C), Events 
2020-01-04,02:30:03,23.1,
2020-01-04,03:03:03,22.9,
2020-01-04,03:36:03,22.7,
2020-01-04,04:09:03,22.5,
2020-01-04,04:42:03,22.3,
2020-01-04,05:15:03,22.1,
2020-01-04,05:48:03,21.9,
2020-01-04,06:21:03,21.6,
2020-01-04,06:54:03,21.4,
2020-01-04,07:27:03,21.1,
2020-01-04,08:00:03,21.0,
2020-01-04,08:33:03,21.0,
2020-01-04,09:06:03,21.2,
2020-01-04,09:39:03,21.4,
2020-01-04,10:12:03,21.7,
2020-01-04,10:45:03,21.9,
2020-01-04,11:18:03,22.3,
2020-01-04,11:51:03,22.6,
2020-01-04,12:24:03,22.8,
2020-01-04,12:57:03,23.1,
2020-01-04,13:30:03,23.3,
2020-01-04,14:03:03,23.5,
2020-01-04,14:36:03,23.8,
2020-01-04,15:09:03,23.9,
2020-01-04,15:42:03,24.0,
2020-01-04,16:15:03,24.2,
2020-01-04,16:48:03,24.3,
2020-01-04,17:21:03,24.3,
2020-01-04,17:54:03,24.4,
2020-01-04,18:27:03,24.4,
2020-01-04,19:00:03,24.3,
2020-01-04,19:33:03,24.2,
2020-01-04,20:06:03,24.2,
2020-01-04,20:39:03,24.0,
2020-01-04,21:12:03,23.7,
2020-01-04,21:45:03,23.5,
2020-01-04,22:18:03,23.3,
2020-01-04,22:51:03,23.2,
2020-01-04,23:24:03,22.9,
2020-01-04,23:57:03,22.7,
2020-01-05,00:30:03,22.4,
2020-01-05,01:03:03,22.2,
2020-01-05,01:36:03,22.0,
2020-01-05,02:09:03,21.8,
2020-01-05,02:42:03,21.5,
2020-01-05,03:15:03,21.4,
2020-01-05,03:48:03,21.2,
2020-01-05,04:21:03,21.0,
2020-01-05,04:54:03,20.9,
2020-01-05,05:27:03,20.7,
2020-01-05,06:00:03,20.6,
2020-01-05,06:33:03,20.4,
2020-01-05,07:06:03,20.4,
2020-01-05,07:39:03,20.3,
2020-01-05,08:12:03,20.1,
2020-01-05,08:45:03,20.0,
2020-01-05,09:18:03,20.0,
2020-01-05,09:51:03,20.4,
2020-01-05,10:24:03,20.8,
2020-01-05,10:57:03,21.1,
2020-01-05,11:30:03,21.4,
2020-01-05,12:03:03,21.8,
2020-01-05,12:36:03,22.1,
2020-01-05,13:09:03,22.4,
2020-01-05,13:42:03,22.7,
2020-01-05,14:15:03,23.0,
2020-01-05,14:48:03,23.2,
2020-01-05,15:21:03,23.4,
2020-01-05,15:54:03,23.6,
2020-01-05,16:27:03,23.7,
2020-01-05,17:00:03,23.8,
2020-01-05,17:33:03,23.9,
2020-01-05,18:06:03,23.9,
2020-01-05,18:39:03,23.9,
2020-01-05,19:12:03,23.7,
2020-01-05,19:45:03,23.6,
2020-01-05,20:18:03,23.3,
2020-01-05,20:51:03,23.2,
2020-01-05,21:24:03,23.0,
2020-01-05,21:57:03,22.8,
2020-01-05,22:30:03,22.6,
2020-01-05,23:03:03,22.4,
2020-01-05,23:36:03,22.2,
2020-01-06,00:09:03,22.0,
2020-01-06,00:42:03,21.8,
2020-01-06,01:15:03,21.6,
2020-01-06,01:48:03,21.4,
2020-01-06,02:21:03,21.1,
2020-01-06,02:54:03,20.9,
2020-01-06,03:27:03,20.8,
2020-01-06,04:00:03,20.5,
2020-01-06,04:33:03,20.3,
2020-01-06,05:06:03,20.2,
2020-01-06,05:39:03,20.0,
2020-01-06,06:12:03,19.8,
2020-01-06,06:45:03,19.6,
2020-01-06,07:18:03,19.4,
2020-01-06,07:51:03,19.3,
2020-01-06,08:24:03,19.3,
2020-01-06,08:57:03,19.5,
2020-01-06,09:30:03,19.9,
2020-01-06,10:03:03,20.2,
2020-01-06,10:36:03,20.6,
2020-01-06,11:09:03,20.9,
2020-01-06,11:42:03,21.3,
2020-01-06,12:15:03,21.6,
2020-01-06,12:48:03,21.9,
2020-01-06,13:21:03,22.3,
2020-01-06,13:54:03,22.6,
2020-01-06,14:27:03,22.8,
2020-01-06,15:00:03,23.0,
2020-01-06,15:33:03,23.2,
2020-01-06,16:06:03,23.4,
2020-01-06,16:39:03,23.5,
2020-01-06,17:12:03,23.6,
2020-01-06,17:45:03,23.6,
2020-01-06,18:18:03,23.7,
2020-01-06,18:51:03,23.7,
2020-01-06,19:24:03,23.7,
2020-01-06,19:57:03,23.7,
2020-01-06,20:30:03,23.6,
2020-01-06,21:03:03,23.5,
2020-01-06,21:36:03,23.4,
2020-01-06,22:09:03,23.3,
2020-01-06,22:42:03,23.2,
2020-01-06,23:15:03,23.1,
2020-01-06,23:48:03,22.9,
2020-01-07,00:21:03,22.7,
2020-01-07,00:54:03,22.5,
2020-01-07,01:27:03,22.3,
2020-01-07,02:00:03,22.1,
2020-01-07,02:33:03,21.9,
2020-01-07,03:06:03,21.7,
2020-01-07,03:39:03,21.6,
2020-01-07,04:12:03,21.4,
2020-01-07,04:45:03,21.2,
2020-01-07,05:18:03,21.0,
2020-01-07,05:51:03,20.8,
2020-01-07,06:24:03,20.6,
2020-01-07,06:57:03,20.4,
2020-01-07,07:30:03,20.1,
2020-01-07,08:03:03,19.9,
2020-01-07,08:36:03,19.8,
2020-01-07,09:09:03,19.8,
2020-01-07,09:42:03,20.0,
2020-01-07,10:15:03,20.3,
2020-01-07,10:48:03,20.6,
2020-01-07,11:21:03,20.9,
2020-01-07,11:54:03,21.2,
2020-01-07,12:27:03,21.5,
2020-01-07,13:00:03,21.7,
2020-01-07,13:33:03,22.0,
2020-01-07,14:06:03,22.2,
2020-01-07,14:39:03,22.5,
2020-01-07,15:12:03,22.7,
2020-01-07,15:45:03,22.8,
2020-01-07,16:18:03,23.0,
2020-01-07,16:51:03,23.1,
2020-01-07,17:24:03,23.2,
2020-01-07,17:57:03,23.3,
2020-01-07,18:30:03,23.3,
2020-01-07,19:03:03,23.3,
2020-01-07,19:36:03,23.1,
2020-01-07,20:09:03,23.0,
2020-01-07,20:42:03,22.9,
2020-01-07,21:15:03,22.7,
2020-01-07,21:48:03,22.6,
2020-01-07,22:21:03,22.4,
2020-01-07,22:54:03,22.2,
2020-01-07,23:27:03,22.0,
2020-01-08,00:00:03,21.9,
2020-01-08,00:33:03,21.7,
2020-01-08,01:06:03,21.5,
2020-01-08,01:39:03,21.3,
2020-01-08,02:12:03,21.1,
2020-01-08,02:45:03,20.9,
2020-01-08,03:18:03,20.8,
2020-01-08,03:51:03,20.5,
2020-01-08,04:24:03,20.3,
2020-01-08,04:57:03,20.0,
2020-01-08,05:30:03,19.8,
2020-01-08,06:03:03,19.5,
2020-01-08,06:36:03,19.3,
2020-01-08,07:09:03,19.0,
2020-01-08,07:42:03,18.8,
2020-01-08,08:15:03,18.5,
2020-01-08,08:48:03,18.4,
2020-01-08,09:21:03,18.6,
2020-01-08,09:54:03,18.8,
2020-01-08,10:27:03,19.2,
2020-01-08,11:00:03,19.6,
2020-01-08,11:33:03,20.0,
2020-01-08,12:06:03,20.4,
2020-01-08,12:39:03,20.7,
2020-01-08,13:12:03,21.0,
2020-01-08,13:45:03,21.3,
2020-01-08,14:18:03,21.7,
2020-01-08,14:51:03,21.9,
2020-01-08,15:24:03,22.1,
2020-01-08,15:57:03,22.3,
2020-01-08,16:30:03,22.5,
2020-01-08,17:03:03,22.8,
2020-01-08,17:36:03,22.9,
2020-01-08,18:09:03,22.9,
2020-01-08,18:42:03,23.0,
2020-01-08,19:15:03,22.9,
2020-01-08,19:48:03,22.7,
2020-01-08,20:21:03,22.6,
2020-01-08,20:54:03,22.4,
2020-01-08,21:27:03,22.2,
2020-01-08,22:00:03,22.1,
2020-01-08,22:33:03,21.8,
2020-01-08,23:06:03,21.6,
2020-01-08,23:39:03,21.4,
2020-01-09,00:12:03,21.3,
2020-01-09,00:45:03,21.2,
2020-01-09,01:18:03,21.1,
2020-01-09,01:51:03,21.1,
2020-01-09,02:24:03,20.9,
2020-01-09,02:57:03,20.9,
2020-01-09,03:30:03,20.8,
2020-01-09,04:03:03,20.5,
2020-01-09,04:36:03,20.3,
2020-01-09,05:09:03,20.1,
2020-01-09,05:42:03,20.0,
2020-01-09,06:15:03,19.8,
2020-01-09,06:48:03,19.7,
2020-01-09,07:21:03,19.5,
2020-01-09,07:54:03,19.4,
2020-01-09,08:27:03,19.2,
2020-01-09,09:00:03,19.3,
2020-01-09,09:33:03,19.4,
2020-01-09,10:06:03,19.6,
2020-01-09,10:39:03,19.9,
2020-01-09,11:12:03,20.2,
2020-01-09,11:45:03,20.5,
2020-01-09,12:18:03,20.9,
2020-01-09,12:51:03,21.1,
2020-01-09,13:24:03,21.4,
2020-01-09,13:57:03,21.7,
2020-01-09,14:30:03,21.9,
2020-01-09,15:03:03,22.1,
2020-01-09,15:36:03,22.3,
2020-01-09,16:09:03,22.5,
2020-01-09,16:42:03,22.7,
2020-01-09,17:15:03,22.8,
2020-01-09,17:48:03,22.9,
2020-01-09,18:21:03,23.0,
2020-01-09,18:54:03,23.0,
2020-01-09,19:27:03,23.0,
2020-01-09,20:00:03,22.8,
2020-01-09,20:33:03,22.6,
2020-01-09,21:06:03,22.4,
2020-01-09,21:39:03,22.1,
2020-01-09,22:12:03,21.9,
2020-01-09,22:45:03,21.7,
2020-01-09,23:18:03,21.5,
2020-01-09,23:51:03,21.4,
2020-01-10,00:24:03,21.2,
2020-01-10,00:57:03,20.9,
2020-01-10,01:30:03,20.7,
2020-01-10,02:03:03,20.4,
2020-01-10,02:36:03,20.1,
2020-01-10,03:09:03,19.9,
2020-01-10,03:42:03,19.6,
2020-01-10,04:15:03,19.4,
2020-01-10,04:48:03,19.2,
2020-01-10,05:21:03,19.0,
2020-01-10,05:54:03,18.8,
2020-01-10,06:27:03,18.6,
2020-01-10,07:00:03,18.3,
2020-01-10,07:33:03,18.3,
2020-01-10,08:06:03,18.2,
2020-01-10,08:39:03,18.5,
2020-01-10,09:12:03,18.7,
2020-01-10,09:45:03,19.0,
2020-01-10,10:18:03,19.3,
2020-01-10,10:51:03,19.7,
2020-01-10,11:24:03,20.1,
2020-01-10,11:57:03,20.4,
2020-01-10,12:30:03,20.8,
2020-01-10,13:03:03,21.1,
2020-01-10,13:36:03,21.4,
2020-01-10,14:09:03,21.6,
2020-01-10,14:42:03,21.9,
2020-01-10,15:15:03,22.0,
2020-01-10,15:48:03,22.2,
2020-01-10,16:21:03,22.4,
2020-01-10,16:54:03,22.4,
2020-01-10,17:27:03,22.5,
