Date,Time (24hr UTC+00:00),Temperature (°C), Events 
2020-09-13,04:05:03,25.2,
2020-09-13,04:24:03,25.1,
2020-09-13,04:43:03,25.0,
2020-09-13,05:02:03,25.0,
2020-09-13,05:21:03,25.0,
2020-09-13,05:40:03,24.9,
2020-09-13,05:59:03,24.9,
2020-09-13,06:18:03,24.8,
2020-09-13,06:37:03,24.8,
2020-09-13,06:56:03,24.8,
2020-09-13,07:15:03,24.9,
2020-09-13,07:34:03,25.6,
2020-09-13,07:53:03,25.7,
2020-09-13,08:12:03,25.5,
2020-09-13,08:31:03,25.6,
2020-09-13,08:50:03,26.3,
2020-09-13,09:09:03,26.2,
2020-09-13,09:28:03,26.0,
2020-09-13,09:47:03,25.9,
2020-09-13,10:06:03,25.9,
2020-09-13,10:25:03,25.9,
2020-09-13,10:44:03,25.9,
2020-09-13,11:03:03,25.9,
2020-09-13,11:22:03,25.9,
2020-09-13,11:41:03,26.1,
2020-09-13,12:00:03,26.2,
2020-09-13,12:19:03,26.2,
2020-09-13,12:38:03,26.3,
2020-09-13,12:57:03,26.4,
2020-09-13,13:16:03,26.5,
2020-09-13,13:35:03,26.6,
2020-09-13,13:54:03,26.6,
2020-09-13,14:13:03,26.6,
2020-09-13,14:32:03,26.6,
2020-09-13,14:51:03,26.6,
2020-09-13,15:10:03,26.7,
2020-09-13,15:29:03,26.8,
2020-09-13,15:48:03,26.9,
2020-09-13,16:07:03,27.4,
2020-09-13,16:26:03,27.9,
2020-09-13,16:45:03,27.8,
2020-09-13,17:04:03,27.8,
2020-09-13,17:23:03,27.7,
2020-09-13,17:42:03,27.6,
2020-09-13,18:01:03,28.0,
2020-09-13,18:20:03,28.3,
2020-09-13,18:39:03,28.1,
2020-09-13,18:58:03,27.9,
2020-09-13,19:17:03,27.7,
2020-09-13,19:36:03,27.5,
2020-09-13,19:55:03,27.4,
2020-09-13,20:14:03,27.4,
2020-09-13,20:33:03,27.3,
2020-09-13,20:52:03,27.3,
2020-09-13,21:11:03,27.3,
2020-09-13,21:30:03,27.3,
2020-09-13,21:49:03,27.2,
2020-09-13,22:08:03,27.2,
2020-09-13,22:27:03,27.1,
2020-09-13,22:46:03,27.2,
2020-09-13,23:05:03,27.2,
2020-09-13,23:24:03,27.1,
2020-09-13,23:43:03,27.1,
2020-09-14,00:02:03,27.0,
2020-09-14,00:21:03,27.0,
2020-09-14,00:40:03,26.9,
2020-09-14,00:59:03,26.9,
2020-09-14,01:18:03,26.8,
2020-09-14,01:37:03,26.8,
2020-09-14,01:56:03,26.7,
2020-09-14,02:15:03,26.7,
2020-09-14,02:34:03,26.6,
2020-09-14,02:53:03,26.6,
2020-09-14,03:12:03,26.4,
2020-09-14,03:31:03,26.5,
2020-09-14,03:50:03,26.4,
2020-09-14,04:09:03,26.3,
2020-09-14,04:28:03,26.4,
2020-09-14,04:47:03,26.8,
2020-09-14,05:06:03,27.1,
2020-09-14,05:25:03,26.9,
2020-09-14,05:44:03,26.6,
2020-09-14,06:03:03,26.4,
2020-09-14,06:22:03,26.2,
2020-09-14,06:41:03,26.1,
2020-09-14,07:00:03,25.9,
2020-09-14,07:19:03,26.0,
2020-09-14,07:38:03,25.9,
2020-09-14,07:57:03,26.1,
2020-09-14,08:16:03,26.1,
2020-09-14,08:35:03,26.1,
2020-09-14,08:54:03,26.1,
2020-09-14,09:13:03,26.1,
2020-09-14,09:32:03,26.2,
2020-09-14,09:51:03,26.3,
